2023-11-09 01:10:54.046 [SpringApplicationShutdownHook] INFO  io.undertow.stop:259 - stopping server: Undertow - 2.3.7.Final
2023-11-09 12:29:22.217 [main] INFO  com.zaxxer.hikari.pool.HikariPool.checkFailFast:565 - MyHikariCP - Added connection com.mysql.cj.jdbc.ConnectionImpl@5dac6bc3
2023-11-09 12:29:22.220 [main] INFO  com.zaxxer.hikari.HikariDataSource.getConnection:123 - MyHikariCP - Start completed.
2023-11-09 12:29:23.878 [main] INFO  o.s.security.web.DefaultSecurityFilterChain.<init>:54 - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@18d8da77, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@502dc93a, org.springframework.security.web.context.SecurityContextHolderFilter@38447073, org.springframework.security.web.header.HeaderWriterFilter@318beab4, org.springframework.web.filter.CorsFilter@486d1868, org.springframework.security.web.authentication.logout.LogoutFilter@1af29a19, lab.base.config.security.JwtLoginFilter@5d4af473, lab.base.config.security.JwtAuthenticationFilter@31f96cf, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@6b9b9cb9, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@18f1631c, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@3dc5eb8f, org.springframework.security.web.access.ExceptionTranslationFilter@6a9c848, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@173da924]
2023-11-09 12:29:24.220 [main] INFO  org.flowable.spring.boot.app.AppEngineAutoConfiguration.discoverDeploymentResources:104 - No deployment resources were found for autodeployment
2023-11-09 12:29:24.407 [main] INFO  org.flowable.spring.boot.ProcessEngineAutoConfiguration.discoverDeploymentResources:104 - No deployment resources were found for autodeployment
2023-11-09 12:29:25.161 [main] INFO  o.flowable.spring.boot.cmmn.CmmnEngineAutoConfiguration.discoverDeploymentResources:104 - No deployment resources were found for autodeployment
2023-11-09 12:29:25.537 [main] INFO  org.flowable.spring.boot.dmn.DmnEngineAutoConfiguration.discoverDeploymentResources:104 - No deployment resources were found for autodeployment
2023-11-09 12:29:25.642 [main] INFO  o.f.s.boot.eventregistry.EventRegistryAutoConfiguration.discoverDeploymentResources:104 - No deployment resources were found for autodeployment
2023-11-09 12:29:25.727 [main] INFO  org.flowable.app.spring.SpringAppEngineConfiguration.initConfigurators:1084 - Found 5 Engine Configurators in total:
2023-11-09 12:29:25.728 [main] INFO  org.flowable.app.spring.SpringAppEngineConfiguration.initConfigurators:1086 - class org.flowable.engine.spring.configurator.SpringProcessEngineConfigurator (priority:50000)
2023-11-09 12:29:25.728 [main] INFO  org.flowable.app.spring.SpringAppEngineConfiguration.initConfigurators:1086 - class org.flowable.eventregistry.spring.configurator.SpringEventRegistryConfigurator (priority:100000)
2023-11-09 12:29:25.728 [main] INFO  org.flowable.app.spring.SpringAppEngineConfiguration.initConfigurators:1086 - class org.flowable.idm.spring.configurator.SpringIdmEngineConfigurator (priority:150000)
2023-11-09 12:29:25.728 [main] INFO  org.flowable.app.spring.SpringAppEngineConfiguration.initConfigurators:1086 - class org.flowable.dmn.spring.configurator.SpringDmnEngineConfigurator (priority:200000)
2023-11-09 12:29:25.729 [main] INFO  org.flowable.app.spring.SpringAppEngineConfiguration.initConfigurators:1086 - class org.flowable.cmmn.spring.configurator.SpringCmmnEngineConfigurator (priority:500000)
2023-11-09 12:29:25.729 [main] INFO  org.flowable.app.spring.SpringAppEngineConfiguration.configuratorsBeforeInit:1112 - Executing beforeInit() of class org.flowable.engine.spring.configurator.SpringProcessEngineConfigurator (priority:50000)
2023-11-09 12:29:25.736 [main] INFO  org.flowable.app.spring.SpringAppEngineConfiguration.configuratorsBeforeInit:1112 - Executing beforeInit() of class org.flowable.eventregistry.spring.configurator.SpringEventRegistryConfigurator (priority:100000)
2023-11-09 12:29:25.741 [main] INFO  org.flowable.app.spring.SpringAppEngineConfiguration.configuratorsBeforeInit:1112 - Executing beforeInit() of class org.flowable.idm.spring.configurator.SpringIdmEngineConfigurator (priority:150000)
2023-11-09 12:29:25.744 [main] INFO  org.flowable.app.spring.SpringAppEngineConfiguration.configuratorsBeforeInit:1112 - Executing beforeInit() of class org.flowable.dmn.spring.configurator.SpringDmnEngineConfigurator (priority:200000)
2023-11-09 12:29:25.749 [main] INFO  org.flowable.app.spring.SpringAppEngineConfiguration.configuratorsBeforeInit:1112 - Executing beforeInit() of class org.flowable.cmmn.spring.configurator.SpringCmmnEngineConfigurator (priority:500000)
2023-11-09 12:29:26.700 [main] INFO  org.flowable.app.spring.SpringAppEngineConfiguration.configuratorsAfterInit:1119 - Executing configure() of class org.flowable.engine.spring.configurator.SpringProcessEngineConfigurator (priority:50000)
2023-11-09 12:29:27.009 [main] INFO  org.flowable.engine.impl.ProcessEngineImpl.<init>:89 - ProcessEngine default created
2023-11-09 12:29:27.028 [main] INFO  org.flowable.engine.impl.cmd.ValidateV5EntitiesCmd.execute:43 - Total of v5 deployments found: 0
2023-11-09 12:29:27.038 [main] INFO  org.flowable.app.spring.SpringAppEngineConfiguration.configuratorsAfterInit:1119 - Executing configure() of class org.flowable.eventregistry.spring.configurator.SpringEventRegistryConfigurator (priority:100000)
2023-11-09 12:29:27.642 [main] INFO  liquibase.changelog.log:37 - Reading from test.FLW_EV_DATABASECHANGELOG
2023-11-09 12:29:27.650 [main] INFO  liquibase.executor.log:37 - Changelog query completed.
2023-11-09 12:29:27.687 [main] INFO  org.flowable.eventregistry.impl.EventRegistryEngineImpl.<init>:53 - EventRegistryEngine default created
2023-11-09 12:29:27.688 [main] INFO  org.flowable.app.spring.SpringAppEngineConfiguration.configuratorsAfterInit:1119 - Executing configure() of class org.flowable.idm.spring.configurator.SpringIdmEngineConfigurator (priority:150000)
2023-11-09 12:29:27.706 [main] INFO  org.flowable.idm.engine.impl.IdmEngineImpl.<init>:52 - IdmEngine default created
2023-11-09 12:29:27.706 [main] INFO  org.flowable.app.spring.SpringAppEngineConfiguration.configuratorsAfterInit:1119 - Executing configure() of class org.flowable.dmn.spring.configurator.SpringDmnEngineConfigurator (priority:200000)
2023-11-09 12:29:27.752 [main] INFO  liquibase.changelog.log:37 - Reading from test.ACT_DMN_DATABASECHANGELOG
2023-11-09 12:29:27.754 [main] INFO  liquibase.executor.log:37 - Changelog query completed.
2023-11-09 12:29:27.768 [main] INFO  org.flowable.dmn.engine.impl.DmnEngineImpl.<init>:55 - DmnEngine default created
2023-11-09 12:29:27.768 [main] INFO  org.flowable.app.spring.SpringAppEngineConfiguration.configuratorsAfterInit:1119 - Executing configure() of class org.flowable.cmmn.spring.configurator.SpringCmmnEngineConfigurator (priority:500000)
2023-11-09 12:29:27.977 [main] INFO  liquibase.changelog.log:37 - Reading from test.ACT_CMMN_DATABASECHANGELOG
2023-11-09 12:29:27.981 [main] INFO  liquibase.executor.log:37 - Changelog query completed.
2023-11-09 12:29:28.013 [main] INFO  org.flowable.cmmn.engine.impl.CmmnEngineImpl.<init>:72 - CmmnEngine default created
2023-11-09 12:29:28.045 [main] INFO  liquibase.changelog.log:37 - Reading from test.ACT_APP_DATABASECHANGELOG
2023-11-09 12:29:28.048 [main] INFO  liquibase.executor.log:37 - Changelog query completed.
2023-11-09 12:29:28.054 [main] INFO  org.flowable.app.engine.impl.AppEngineImpl.<init>:48 - AppEngine default created
2023-11-09 12:29:29.179 [main] INFO  o.f.job.service.impl.asyncexecutor.AbstractAsyncExecutor.start:101 - Starting up the async job executor [org.flowable.spring.job.service.SpringAsyncExecutor] for engine cmmn
2023-11-09 12:29:29.192 [Thread-3] INFO  o.f.j.s.impl.asyncexecutor.ResetExpiredJobsRunnable.run:63 - starting to reset expired jobs for engine cmmn
2023-11-09 12:29:29.192 [main] INFO  o.f.job.service.impl.asyncexecutor.AbstractAsyncExecutor.start:101 - Starting up the async job executor [org.flowable.spring.job.service.SpringAsyncExecutor] for engine bpmn
2023-11-09 12:29:29.193 [Thread-2] INFO  o.f.j.s.impl.asyncexecutor.AcquireTimerJobsRunnable.run:109 - starting to acquire async jobs due for engine cmmn
2023-11-09 12:29:29.200 [Thread-4] INFO  o.f.j.s.impl.asyncexecutor.AcquireAsyncJobsDueRunnable.run:106 - starting to acquire async jobs due for engine bpmn
2023-11-09 12:29:29.200 [Thread-5] INFO  o.f.j.s.impl.asyncexecutor.AcquireTimerJobsRunnable.run:109 - starting to acquire async jobs due for engine bpmn
2023-11-09 12:29:29.212 [main] INFO  io.undertow.start:120 - starting server: Undertow - 2.3.7.Final
2023-11-09 12:29:29.229 [main] INFO  org.xnio.<clinit>:95 - XNIO version 3.8.8.Final
2023-11-09 12:29:29.244 [main] INFO  org.xnio.nio.<clinit>:58 - XNIO NIO Implementation Version 3.8.8.Final
2023-11-09 12:29:29.281 [main] INFO  org.jboss.threads.<clinit>:55 - JBoss Threads version 3.5.0.Final
2023-11-09 12:29:29.356 [main] INFO  o.s.boot.web.embedded.undertow.UndertowWebServer.start:121 - Undertow started on port(s) 8080 (http)
2023-11-09 12:29:29.377 [main] INFO  lab.StandardLabApplication.logStarted:57 - Started StandardLabApplication in 13.731 seconds (process running for 14.871)
2023-11-09 12:31:35.510 [XNIO-1 task-2] INFO  io.undertow.servlet.log:372 - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-11-09 12:31:35.511 [XNIO-1 task-2] INFO  org.springframework.web.servlet.DispatcherServlet.initServletBean:532 - Initializing Servlet 'dispatcherServlet'
2023-11-09 12:31:35.515 [XNIO-1 task-2] INFO  org.springframework.web.servlet.DispatcherServlet.initServletBean:554 - Completed initialization in 4 ms
2023-11-09 12:31:36.862 [XNIO-1 task-5] INFO  org.springdoc.api.AbstractOpenApiResource.getOpenApi:371 - Init duration for springdoc-openapi is: 808 ms
2023-11-09 12:32:11.747 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doBefore:57 - 请求开始时间：2023-11-09T12:32:11.747861600
2023-11-09 12:32:11.748 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doBefore:58 - 请求Url : http://localhost:8080/sql/selTable
2023-11-09 12:32:11.748 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doBefore:59 - 请求方式 : POST
2023-11-09 12:32:11.750 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doBefore:60 - 请求ip : 127.0.0.1
2023-11-09 12:32:11.750 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doBefore:61 - 请求内容类型 : application/json;charset=UTF-8
2023-11-09 12:32:11.758 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doBefore:62 - 请求参数 : [{"ownerid":0,"updateid":0}]
2023-11-09 12:32:11.759 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doBefore:64 - 浏览器 : CHROME8
2023-11-09 12:32:11.760 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doBefore:65 - 浏览器版本 : 85.0.4183.83
2023-11-09 12:32:11.760 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doBefore:66 - 操作系统: WINDOWS_10
2023-11-09 12:32:11.772 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:86 - 请求结束时间 : 2023-11-09T12:32:11.772753500
2023-11-09 12:32:11.774 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:87 - 请求耗时 : 0秒
2023-11-09 12:32:11.774 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:89 - 请求返回 : {"code":200,"msg":"查询成功","payload":[{"createtime":"2023-11-07 14:13:34","id":19,"ownerid":0,"parentid":0,"remark":"","tabledocno":"t_table","tablename":"表信息表","type":"1","updateid":0,"updatetime":"2023-11-07 14:13:34"},{"createtime":"2023-11-07 14:31:03","id":20,"ownerid":0,"parentid":0,"remark":"","tabledocno":"t_field","tablename":"字段信息表","type":"1","updateid":0,"updatetime":"2023-11-07 14:31:03"},{"createtime":"2023-11-07 15:16:31","id":21,"ownerid":0,"parentid":0,"remark":"","tabledocno":"t_outkey","tablename":"外键配置表","type":"1","updateid":0,"updatetime":"2023-11-07 15:16:31"},{"createtime":"2023-11-07 15:33:58","id":22,"ownerid":0,"parentid":0,"remark":"","tabledocno":"t_user","tablename":"用户表","type":"1","updateid":0,"updatetime":"2023-11-07 15:33:58"},{"createtime":"2023-11-07 15:34:53","id":23,"ownerid":0,"parentid":0,"remark":"","tabledocno":"t_role","tablename":"角色表","type":"1","updateid":0,"updatetime":"2023-11-07 15:34:53"},{"createtime":"2023-11-07 15:37:59","id":24,"ownerid":0,"parentid":0,"remark":"","tabledocno":"t_user_role","tablename":"用户角色关联表","type":"1","updateid":0,"updatetime":"2023-11-07 15:37:59"},{"createtime":"2023-11-07 19:19:39","id":28,"ownerid":0,"parentid":0,"remark":"","tabledocno":"t_department","tablename":"部门信息表","type":"1","updateid":0,"updatetime":"2023-11-07 19:19:39"},{"createtime":"2023-11-07 21:36:02","id":29,"ownerid":0,"parentid":0,"remark":"","tabledocno":"t_user_department","tablename":"用户部门关联表","type":"1","updateid":0,"updatetime":"2023-11-07 21:36:02"}]}
2023-11-09 12:32:21.515 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doBefore:57 - 请求开始时间：2023-11-09T12:32:21.515549400
2023-11-09 12:32:21.516 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doBefore:58 - 请求Url : http://localhost:8080/sql/selField
2023-11-09 12:32:21.516 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doBefore:59 - 请求方式 : POST
2023-11-09 12:32:21.517 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doBefore:60 - 请求ip : 127.0.0.1
2023-11-09 12:32:21.518 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doBefore:61 - 请求内容类型 : application/json;charset=UTF-8
2023-11-09 12:32:21.527 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doBefore:62 - 请求参数 : [{"id":0,"ownerid":0,"tabledocno":"t_user_department","tableid":0,"updateid":0}]
2023-11-09 12:32:21.528 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doBefore:64 - 浏览器 : CHROME8
2023-11-09 12:32:21.528 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doBefore:65 - 浏览器版本 : 85.0.4183.83
2023-11-09 12:32:21.529 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doBefore:66 - 操作系统: WINDOWS_10
2023-11-09 12:32:21.540 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:86 - 请求结束时间 : 2023-11-09T12:32:21.540815
2023-11-09 12:32:21.541 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:87 - 请求耗时 : 0秒
2023-11-09 12:32:21.542 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:89 - 请求返回 : {"code":200,"msg":"查询成功","payload":[{"createtime":"2023-11-07 21:36:02","decimals":0,"defaults":"","fielddocno":"id","fieldname":"id","id":125,"increment":"Y","length":0,"notNull":"Y","ownerid":0,"primaryKey":"Y","remark":"","tabledocno":"t_user_department","tableid":29,"type":"int","updateid":0,"updatetime":"2023-11-07 21:36:02"},{"createtime":"2023-11-07 21:36:02","decimals":0,"defaults":"","fielddocno":"userid","fieldname":"用户id","id":126,"increment":"N","length":0,"notNull":"N","ownerid":0,"primaryKey":"N","remark":"","tabledocno":"t_user_department","tableid":29,"type":"int","updateid":0,"updatetime":"2023-11-07 21:36:02"},{"createtime":"2023-11-07 21:36:02","decimals":0,"defaults":"","fielddocno":"departid","fieldname":"部门id","id":127,"increment":"N","length":0,"notNull":"N","ownerid":0,"primaryKey":"N","remark":"","tabledocno":"t_user_department","tableid":29,"type":"int","updateid":0,"updatetime":"2023-11-07 21:36:02"},{"decimals":0,"fielddocno":"ownerid","fieldname":"所有者","id":128,"increment":"N","isdelete":0,"length":0,"notNull":"N","ownerid":0,"primaryKey":"N","tabledocno":"t_user_department","tableid":29,"type":"int","updateid":0},{"decimals":0,"fielddocno":"ownerusername","fieldname":"所有者用户名","id":129,"increment":"N","isdelete":0,"length":255,"notNull":"N","ownerid":0,"primaryKey":"N","tabledocno":"t_user_department","tableid":29,"type":"varchar","updateid":0},{"decimals":0,"fielddocno":"ownername","fieldname":"所有者姓名","id":130,"increment":"N","isdelete":0,"length":255,"notNull":"N","ownerid":0,"primaryKey":"N","tabledocno":"t_user_department","tableid":29,"type":"varchar","updateid":0},{"decimals":0,"fielddocno":"createtime","fieldname":"创建时间","id":131,"increment":"N","isdelete":0,"length":0,"notNull":"N","ownerid":0,"primaryKey":"N","tabledocno":"t_user_department","tableid":29,"type":"datetime","updateid":0},{"decimals":0,"fielddocno":"updateid","fieldname":"最后修改者","id":132,"increment":"N","isdelete":0,"length":0,"notNull":"N","ownerid":0,"primaryKey":"N","tabledocno":"t_user_department","tableid":29,"type":"int","updateid":0},{"decimals":0,"fielddocno":"updateusername","fieldname":"最后修改者用户名","id":133,"increment":"N","isdelete":0,"length":255,"notNull":"N","ownerid":0,"primaryKey":"N","tabledocno":"t_user_department","tableid":29,"type":"varchar","updateid":0},{"decimals":0,"fielddocno":"updatename","fieldname":"最后修改者姓名","id":134,"increment":"N","isdelete":0,"length":255,"notNull":"N","ownerid":0,"primaryKey":"N","tabledocno":"t_user_department","tableid":29,"type":"varchar","updateid":0},{"decimals":0,"fielddocno":"updatetime","fieldname":"最后修改时间","id":135,"increment":"N","isdelete":0,"length":0,"notNull":"N","ownerid":0,"primaryKey":"N","tabledocno":"t_user_department","tableid":29,"type":"datetime","updateid":0}]}
2023-11-09 12:32:21.834 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doBefore:57 - 请求开始时间：2023-11-09T12:32:21.834599400
2023-11-09 12:32:21.836 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doBefore:58 - 请求Url : http://localhost:8080/sql/selTable
2023-11-09 12:32:21.837 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doBefore:59 - 请求方式 : POST
2023-11-09 12:32:21.838 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doBefore:60 - 请求ip : 127.0.0.1
2023-11-09 12:32:21.838 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doBefore:61 - 请求内容类型 : application/json;charset=UTF-8
2023-11-09 12:32:21.839 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doBefore:62 - 请求参数 : [{"ownerid":0,"updateid":0}]
2023-11-09 12:32:21.840 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doBefore:64 - 浏览器 : CHROME8
2023-11-09 12:32:21.842 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doBefore:65 - 浏览器版本 : 85.0.4183.83
2023-11-09 12:32:21.843 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doBefore:66 - 操作系统: WINDOWS_10
2023-11-09 12:32:21.858 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:86 - 请求结束时间 : 2023-11-09T12:32:21.858516500
2023-11-09 12:32:21.858 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:87 - 请求耗时 : 0秒
2023-11-09 12:32:21.859 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:89 - 请求返回 : {"code":200,"msg":"查询成功","payload":[{"createtime":"2023-11-07 14:13:34","id":19,"ownerid":0,"parentid":0,"remark":"","tabledocno":"t_table","tablename":"表信息表","type":"1","updateid":0,"updatetime":"2023-11-07 14:13:34"},{"createtime":"2023-11-07 14:31:03","id":20,"ownerid":0,"parentid":0,"remark":"","tabledocno":"t_field","tablename":"字段信息表","type":"1","updateid":0,"updatetime":"2023-11-07 14:31:03"},{"createtime":"2023-11-07 15:16:31","id":21,"ownerid":0,"parentid":0,"remark":"","tabledocno":"t_outkey","tablename":"外键配置表","type":"1","updateid":0,"updatetime":"2023-11-07 15:16:31"},{"createtime":"2023-11-07 15:33:58","id":22,"ownerid":0,"parentid":0,"remark":"","tabledocno":"t_user","tablename":"用户表","type":"1","updateid":0,"updatetime":"2023-11-07 15:33:58"},{"createtime":"2023-11-07 15:34:53","id":23,"ownerid":0,"parentid":0,"remark":"","tabledocno":"t_role","tablename":"角色表","type":"1","updateid":0,"updatetime":"2023-11-07 15:34:53"},{"createtime":"2023-11-07 15:37:59","id":24,"ownerid":0,"parentid":0,"remark":"","tabledocno":"t_user_role","tablename":"用户角色关联表","type":"1","updateid":0,"updatetime":"2023-11-07 15:37:59"},{"createtime":"2023-11-07 19:19:39","id":28,"ownerid":0,"parentid":0,"remark":"","tabledocno":"t_department","tablename":"部门信息表","type":"1","updateid":0,"updatetime":"2023-11-07 19:19:39"},{"createtime":"2023-11-07 21:36:02","id":29,"ownerid":0,"parentid":0,"remark":"","tabledocno":"t_user_department","tablename":"用户部门关联表","type":"1","updateid":0,"updatetime":"2023-11-07 21:36:02"}]}
2023-11-09 12:32:22.006 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doBefore:57 - 请求开始时间：2023-11-09T12:32:22.006869900
2023-11-09 12:32:22.007 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doBefore:58 - 请求Url : http://localhost:8080/sql/selOutkey
2023-11-09 12:32:22.007 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doBefore:59 - 请求方式 : POST
2023-11-09 12:32:22.008 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doBefore:60 - 请求ip : 127.0.0.1
2023-11-09 12:32:22.008 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doBefore:61 - 请求内容类型 : application/json;charset=UTF-8
2023-11-09 12:32:22.011 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doBefore:62 - 请求参数 : [{"ownerid":0,"tabledocno":"t_user_department","updateid":0}]
2023-11-09 12:32:22.012 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doBefore:64 - 浏览器 : CHROME8
2023-11-09 12:32:22.013 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doBefore:65 - 浏览器版本 : 85.0.4183.83
2023-11-09 12:32:22.014 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doBefore:66 - 操作系统: WINDOWS_10
2023-11-09 12:32:22.018 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:86 - 请求结束时间 : 2023-11-09T12:32:22.018824
2023-11-09 12:32:22.019 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:87 - 请求耗时 : 0秒
2023-11-09 12:32:22.019 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:89 - 请求返回 : {"code":200,"msg":"查询成功","payload":[]}
2023-11-09 12:32:35.637 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doBefore:57 - 请求开始时间：2023-11-09T12:32:35.637013400
2023-11-09 12:32:35.637 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doBefore:58 - 请求Url : http://localhost:8080/sql/selField
2023-11-09 12:32:35.637 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doBefore:59 - 请求方式 : POST
2023-11-09 12:32:35.638 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doBefore:60 - 请求ip : 127.0.0.1
2023-11-09 12:32:35.638 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doBefore:61 - 请求内容类型 : application/json;charset=UTF-8
2023-11-09 12:32:35.639 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doBefore:62 - 请求参数 : [{"id":0,"ownerid":0,"tabledocno":"t_user","tableid":0,"updateid":0}]
2023-11-09 12:32:35.639 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doBefore:64 - 浏览器 : CHROME8
2023-11-09 12:32:35.640 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doBefore:65 - 浏览器版本 : 85.0.4183.83
2023-11-09 12:32:35.640 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doBefore:66 - 操作系统: WINDOWS_10
2023-11-09 12:32:35.649 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:86 - 请求结束时间 : 2023-11-09T12:32:35.649008300
2023-11-09 12:32:35.649 [XNIO-1 task-5] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:87 - 请求耗时 : 0秒
